minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,665.55,154.13269,142.73334,21629.953,-0.5287212941416759,0.5803971027853294,0.95236325,258.2749933861196,139.15302,7.249104506258764,0.2366412213740458,121544.664,7253990.5,1797366.2,1175346.8,3144977500000.0,2.5053857490289726,1.8635595106907172,0.98667055,928680.1875,1412661.2,4.409906556745475,0.67776567
0.0,1039.55,257.82153,200.65,46960.7,1.2247643204721443,1.3015398524261999,0.83842665,189.3499984741211,225.856,7.170323381482132,0.01990049751243781,499596.6,17402218.0,4580674.0,3278806.5,13575247000000.0,3.1858280800742538,1.9320836404085546,0.80434895,2279303.5,3875169.0,4.588641934411761,0.7843769
0.0,712.56665,155.13559,118.21666,24917.777,0.24665736918678416,0.9585990724474733,1.0154997,255.27917218208313,133.90735,7.172313564717916,0.21428571428571427,348471.8,7670255.5,2100435.8,1457019.9,3303180300000.0,1.0325978616371172,1.3359035602195355,0.86528015,2205327.0625,1823520.4,4.484226795524028,0.7057796
0.0,356.93332,89.75807,85.21667,4155.8667,1.1072765685216908,0.8036242126867514,0.71643084,89.7833251953125,85.22329,7.242131641662182,0.01990049751243781,62778.76,1631392.5,408676.38,281031.06,145641420000.0,3.3980868849716597,2.018331795971361,0.9338195,224868.9296875,327342.4,4.474378037039718,0.7232854
0.0,629.35,245.83485,257.0,21113.275,-0.5017553099893908,-0.08527410456284486,0.5895916,178.15000915527344,245.25217,7.3212216472797635,0.03482587064676617,165281.0,7445382.5,1860114.2,1236825.0,3145046700000.0,1.634741062981548,1.4259857050710492,0.95339733,2104886.75,1568014.9,4.37242775350415,0.6119871
0.0,1187.3167,320.7542,316.43332,35113.746,3.428844280554788,1.230306700653762,0.58272165,164.89999389648438,306.5042,7.366171032909267,0.025380710659898477,822951.2,8829338.0,3479798.5,2686734.5,4949642600000.0,0.34648962922866344,1.1940434601582959,0.6393414,2313598.75,3161897.0,4.691475864807462,0.83180267
0.0,682.1,131.57729,82.166664,20346.355,0.5253080281956026,1.005625303540135,1.0820197,224.01667022705078,111.75014,7.12332327472374,0.25475285171102663,325662.22,6751701.0,1776697.4,1248706.4,2247683500000.0,2.725225117342636,1.8033376697286343,0.8438284,1086111.59375,1484079.5,4.542883886357901,0.7564444
0.0,331.35,141.82915,144.4,4650.782,0.04295489612718617,-0.23025492473032824,0.479633,82.14166259765625,144.78574,7.427780721893153,0.03,109421.67,743918.9,352979.38,336109.44,25331454000.0,-0.6508877664596939,0.36833046691123505,0.4509005,274294.546875,345786.4,4.8049593049098895,0.8924139
0.0,701.68335,133.8771,108.25,21595.113,1.0542338209559645,1.1646842668420991,1.0957749,207.5333279967308,111.24407,7.2840431257468445,0.10344827586206896,234509.1,7870222.5,1788400.8,1186101.8,2925063800000.0,3.3443622003634266,1.8930711342339586,0.9563191,1359922.40625,1467429.6,4.432801575158935,0.689053
0.0,578.38336,254.76799,240.43333,26379.98,-1.2193031176035638,0.08139698567786702,0.63593006,285.18334197998047,253.73103,7.304990612621935,0.01990049751243781,70291.79,15286357.0,2620768.0,1242344.8,14078251000000.0,4.3378022475600835,2.3679246028639738,1.4316794,1266434.71875,1616789.1,3.9967055113314136,0.51768374
