minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1063.9,111.90737,18.533333,36750.863,4.133989710735492,2.0750883291705384,1.7095268,105.4666650891304,68.28651,6.346472825262209,0.17355371900826447,256400.73,31246466.0,3966623.0,1902048.9,49033420000000.0,8.792888258149475,3.1661497781505323,1.765327,1863151.1875,2056696.4,3.7755495809339106,0.4963302
0.0,505.16666,66.36152,20.166666,8138.1797,4.881028259087544,2.045396914876165,1.3552744,83.10000085830688,48.479946,6.314044464546122,0.012121212121212121,43746.47,4408559.0,954066.5,572824.56,1326310000000.0,2.7333783799906017,1.9864499473595378,1.2071018,568147.421875,689089.44,4.184934675290628,0.56715256
0.0,283.7,23.230135,3.4583335,2033.517,10.653886469759094,2.9389652956696932,1.9363002,20.47083282470703,12.758333,5.863446479632546,0.30808080808080807,38055.508,851484.6,210809.02,137104.97,32386066000.0,3.701304565939604,1.903833683549235,0.8536698,186568.56640625,178624.08,4.5322264654492335,0.7479654
0.25,204.71666,21.577597,6.241667,1456.6155,7.42120237168532,2.7127309631171337,1.7630098,8.21666669845581,11.839113,5.893339816074915,0.0,26406.447,948018.7,172624.7,102389.42,44988772000.0,5.446236723392156,2.4971005457306976,1.2287092,109619.814453125,117648.0,4.228623772054609,0.6232774
0.0,479.85,58.962418,16.333334,6516.4956,5.7889162091123385,2.0902790037322427,1.3649342,97.44999933242798,43.883957,6.282207036218399,0.06666666666666667,134819.56,6030881.5,849736.1,468715.34,1751176400000.0,9.74184763795055,3.347024259069448,1.5573308,339968.34375,522910.72,4.0502533415734545,0.6184716
0.0,237.5,69.45718,67.23333,2239.0312,1.3665139476169843,0.8465050250654109,0.67919254,59.41666793823242,66.35276,7.002101647228391,0.05454545454545454,45859.95,1031538.2,242721.61,174579.84,47672627000.0,4.0759287155408,2.0796353892488604,0.89955163,129042.94140625,196656.78,4.50531427627692,0.7368884
0.0,1188.0834,125.38384,24.316668,41071.99,7.821850480735453,2.616387716521639,1.6114293,184.0666618347168,78.36805,6.061354483217017,0.012121212121212121,421036.34,32048478.0,5265324.5,3140165.0,49639965000000.0,6.470548814998198,2.6198325467170407,1.3381063,3834260.625,3606828.2,4.097696475640468,0.5450165
0.0,820.7167,80.36172,15.133333,17225.494,9.489188037818174,2.7370255559712713,1.6282331,101.93333339691162,51.494984,6.010424916851712,0.1393939393939394,173613.22,10609820.0,1329054.2,622947.44,6035354000000.0,9.468848537110263,3.3121780582990987,1.8484541,577027.921875,673351.4,3.7374003893195225,0.5099412
0.0,1725.1167,161.25647,114.03333,50872.297,15.588873962396946,3.2390578524256464,1.3944517,212.11667156219482,118.710915,6.317002566140961,0.10303030303030303,391173.62,21836746.0,5409430.0,3203444.5,23807730000000.0,3.8220228730640393,1.9814648254527996,0.902002,4327858.9375,4481925.0,4.486353532984597,0.70907676
0.0,470.38333,70.8803,35.55,7492.4004,5.050574722610815,2.0421912270606373,1.2174885,106.29999732971191,55.102127,6.467873314714455,0.05454545454545454,175873.6,5664524.0,866954.6,498882.6,1534807400000.0,9.477491264254532,3.3027022275210025,1.4289945,330739.078125,543044.2,4.1722237815306595,0.66947275
0.0,206.88333,31.202085,10.816667,1847.3535,3.1788617542021633,1.8880876781340965,1.3735805,43.03333282470703,22.402582,6.378579922386485,0.10795454545454546,26411.334,1604733.2,231823.8,153508.11,124503920000.0,9.675676789665161,3.332188627671485,1.522066,109418.59375,145471.69,4.075882884135633,0.61765593
4.05,1283.6333,74.19371,16.45,22158.555,18.54581775372704,3.7206249374610367,2.0029552,41.38333511352539,34.84226,6.6669790054795355,0.0,185831.61,13676642.0,2614007.8,1479157.8,11019534000000.0,3.8734564371475795,2.200951599365163,1.2699153,2084498.4375,1775871.0,4.1357380061154165,0.5577457
4.633333,1147.1666,129.43373,58.0,29743.914,7.609111643544248,2.3440850683332894,1.3284081,164.34999752044678,94.014404,6.379009879013642,0.0,647205.94,22890616.0,3419941.0,2070656.0,21426935000000.0,9.689428008343588,3.232019679504711,1.3535099,1791041.8125,2214597.8,4.21139386216057,0.66659296
0.0,2172.95,96.19417,21.8,47233.363,57.182715620936456,6.615915724699684,2.2513957,105.25833439826965,52.729137,5.593642160750782,0.006993006993006993,811170.56,20520772.0,7598790.5,6400012.5,21651048000000.0,1.5533803419823258,1.4549792418661722,0.6123433,3237239.5,6918271.5,4.715996119271576,0.83903015
5.2166667,494.25,93.892426,34.658333,10759.096,2.191337011167785,1.4996770814022815,1.1011404,143.25000476837158,76.74327,6.497710928777946,0.0,49150.1,8294999.0,1185905.6,710688.8,3511582000000.0,9.151583142210583,3.2209994608686734,1.5801607,591464.796875,741964.75,3.966435532883654,0.52721477
0.0,499.56668,34.15731,3.0,6535.059,10.990091948396872,3.2084759545545083,2.362976,10.933333396911621,12.09358,6.104569595795221,0.31347962382445144,121924.914,3524244.2,578767.5,349521.56,550015100000.0,9.383534237643534,3.265744748852646,1.2813954,186326.640625,385957.62,4.298183531057279,0.7130314
0.0,282.03333,49.90051,20.716667,3704.0298,2.169733367173224,1.6058031762859106,1.2159401,68.0833330154419,38.351376,6.432178659493181,0.06060606060606061,73687.66,2986653.5,441452.12,252338.25,419488630000.0,9.397959246179106,3.2593170837254384,1.4671566,261000.8203125,283044.1,4.109189732232328,0.6244192
0.0,786.5833,66.92273,18.5,14857.314,15.342382778404716,3.681346033202628,1.8158352,63.616665840148926,39.099754,6.024671959649187,0.05454545454545454,212722.56,6209455.5,1442894.2,1123917.9,1365036800000.0,7.374333216660846,2.5990698153033764,0.8097252,828198.90625,1226540.4,4.60395423774868,0.792535
0.0,410.4,63.30929,28.966667,6031.645,2.132037098967297,1.4590522099680183,1.223011,101.5999995470047,50.12669,6.337418282659584,0.10909090909090909,87259.125,3062952.0,586657.5,414053.1,427209600000.0,8.168526307310117,2.98528364381678,1.11413,320942.46875,441025.8,4.391771330177294,0.71460944
0.0,763.4167,99.33414,22.55,24427.914,2.9186768787238773,1.9162651756057218,1.5686448,69.23333549499512,64.837715,6.053920017185519,0.048484848484848485,168178.44,20674944.0,2802954.5,966421.4,24492215000000.0,6.746246155072949,2.8228466322068715,1.765623,1712987.8125,1386958.1,3.6891379299037976,0.44664678
0.0,502.31668,80.653885,12.491667,13918.217,2.024605223704376,1.6949118165651005,1.4585766,100.18333351612091,55.77793,6.186425082438676,0.07954545454545454,358417.8,10642264.0,1816527.6,848301.1,6152395000000.0,4.475819841941482,2.34363701537621,1.3654635,845044.78125,1157846.8,4.076453178605894,0.57964134
0.0,666.81665,115.1638,31.175,21796.447,1.5933038487816154,1.4556585255415901,1.2787256,183.05000400543213,88.97552,6.555547318401901,0.14646464646464646,202931.95,17430296.0,2592331.8,1410706.8,14465664000000.0,9.185598271910958,3.218165299690272,1.4671638,1269992.96875,1669024.5,4.095654697609425,0.60279393
0.0,532.35,71.43717,18.816668,10233.293,3.82433380765361,1.9378882358620997,1.4117682,100.03333234786987,50.653263,6.197242103247343,0.11515151515151516,99221.36,8777047.0,1057295.4,454345.66,3581409500000.0,9.609801240610507,3.2783745158539026,1.7899078,510392.21875,562444.94,3.7693922580677204,0.506014
0.0,757.9667,60.360474,3.1333334,21938.766,8.070219892484026,2.9506146004723113,2.4504986,11.949999809265137,17.755785,6.187821581563682,0.05234159779614325,447204.0,13364803.0,1954141.5,1059516.1,8409977000000.0,9.211258075329157,3.2263451069083633,1.4840256,739101.09375,1221004.2,4.095081995382052,0.6295293
6.633333,883.76666,119.62616,23.716667,26125.295,2.6285252044513054,1.6540642645258676,1.3470521,208.93332767486572,88.53297,6.278347745533037,0.0,180632.12,20990044.0,3415986.0,1924923.8,21208127000000.0,7.546949315982593,2.8628072810180156,1.3481402,2307040.625,2340675.0,4.141742952352942,0.58773214
2.0,633.65,107.58667,17.266666,19520.26,0.7754444243897338,1.2653632763209484,1.2946855,203.64999866485596,84.24385,6.254077553843278,0.0,273140.44,19629392.0,2394611.8,816577.9,20192273000000.0,9.466011086466137,3.2975990710185745,1.8765386,1639142.96875,1245972.5,3.6826166917483816,0.47994953
0.0,1070.4667,68.6239,12.891666,18720.426,13.774207789142359,3.2234981617726395,1.9896803,39.733333587646484,33.607044,6.210363691577572,0.07851239669421488,461477.0,9029698.0,1429277.5,824686.06,3639175500000.0,9.639049103459067,3.3051550529774123,1.334704,606026.21875,955600.3,4.252144119386607,0.6952492
0.0,1335.0667,94.59755,5.0,42371.723,7.0129752861773405,2.6231718031789626,2.1732473,13.858332991600037,38.61042,6.533945609522929,0.027777777777777776,312638.0,19956068.0,3594678.8,1821909.6,20429220000000.0,6.969881433864456,2.7546683514573402,1.2573779,3044562.3125,2546616.5,4.225897847038434,0.6322257
