minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,1136.85,202.6044,48.783333,60136.586,0.40353379876351836,1.1101641942079046,1.2092234,367.61667680740356,163.1044,7.970844835077816,0.14476190476190476,856304.75,47222620.0,5790300.0,2282878.5,115014000000000.0,9.814878887173288,3.372025000529454,1.852142,3550537.875,3056398.5,3.750089957230784,0.5220031
0.0,652.11664,161.49405,144.925,20491.734,-0.012171300196825108,0.789051987382716,0.88518786,229.35833644866943,145.35965,7.899547019405526,0.01098901098901099,192904.78,17027414.0,2404156.2,1197923.0,14504699000000.0,8.581342503849589,3.1100667336877246,1.5841331,1405731.09375,1416308.5,3.953521011665064,0.54998887
0.0,484.6,54.756126,16.875,5556.139,4.108307986686801,1.8461335268062136,1.3597236,87.25833549443632,40.074314,7.5739088768864535,0.25,103362.37,2637644.8,569739.94,421054.2,293392060000.0,8.178091515848566,2.9750002929814943,0.95070875,309323.40625,451770.56,4.530587470786512,0.78254807
0.0,875.63336,79.18457,26.4,12764.108,8.38196747626953,2.3993536065160965,1.424691,109.59166693687439,54.730392,7.2920671483055,0.0029154518950437317,359717.0,6231768.5,1204525.0,814468.44,1797959000000.0,8.504849647754508,3.091467314353929,1.1132023,440820.5,876476.4,4.417584206245293,0.7487093
0.0,828.76666,156.94221,116.71667,28644.393,1.7641526385337674,1.4176073407391538,1.0768805,212.06667041778564,127.60597,7.680639246220102,0.05070422535211268,526395.56,22961696.0,3104555.5,1220685.2,26432948000000.0,8.215725609543297,3.0483818461593235,1.6560498,1519217.96875,1699516.1,3.8768078062824065,0.5420133
0.0,389.28333,70.900734,64.666664,3598.2788,4.015281834669357,1.524170325501181,0.84486544,78.01666450500488,63.69731,7.978931459321386,0.04201680672268908,22973.322,1351987.2,386745.4,299093.38,110555160000.0,1.241425898701082,1.43545054062668,0.85973454,297872.5390625,329499.5,4.493497004370835,0.6983388
0.0,1576.4667,261.51953,87.925,125387.16,1.4769991790159347,1.56465790775626,1.3521806,341.55832862854004,186.7981,7.391371306774893,0.016216216216216217,437579.66,126639470.0,13722802.0,1947862.5,915827960000000.0,7.570030188004502,2.936970601683373,2.2052822,4929083.1875,5575180.0,3.0674240866877613,0.2400082
0.0,943.8333,196.09875,148.13333,38477.867,0.507286225966793,0.9892034623835247,0.99890286,328.1458194255829,171.39784,7.727666182272029,0.07262569832402235,569384.1,29655388.0,4117567.0,2392263.0,45850173000000.0,9.829608259359462,3.378572727460292,1.6444846,1599758.5,2439701.0,3.973832850662565,0.59553623
0.0,1725.1167,274.9367,182.46666,102120.16,2.5959207194057026,1.6452518871524766,1.1607019,360.6166582107544,214.45894,7.6170510688206905,0.07202216066481995,747804.56,92111590.0,11187660.0,3605986.0,423790400000000.0,8.320008784728413,3.059874981671506,1.8400782,6917367.9375,5490863.5,3.639542260978584,0.43459585
0.0,1210.5333,166.9054,113.03333,35041.17,5.050001816841675,1.9283164105679518,1.1199876,204.37500095367432,134.24239,7.699033134695181,0.027855153203342618,585237.75,30000076.0,4089131.2,1632693.9,46149973000000.0,8.79563359104645,3.161037694862525,1.6613252,2333380.5,2310176.8,3.8919591338581183,0.5482323
