minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
6.1666665,160.01666,44.56515,30.316668,2629.2676,0.6049928426238749,1.4258195758560395,1.097048,35.958332538604736,36.003704,2.7377883425154175,0.0,4996.8906,28543.865,13878.147,12400.889,52872748.0,0.1445897729523531,1.0306440234375214,0.5239435,4096.194091796875,13878.147,2.4011485327128823,0.87673014
0.0,297.4,61.26969,12.966666,9292.07,1.1988735038978398,1.5698124804320228,1.5000793,75.14166903495789,41.84074,2.1441365304662794,0.09090909090909091,18971.844,124524.11,75981.94,80272.33,1023708900.0,-0.4192686244591002,-0.35785039161760535,0.42109287,24955.3701171875,75981.94,2.435629159961323,0.87096804
3.2166667,305.21667,49.49242,10.2,7874.186,4.626293655337776,2.438117862636509,1.709495,44.48333215713501,26.220371,2.1248468725033165,0.0,8052.937,37793.812,24158.111,24037.074,129218696.0,-1.5117881315467,-0.05091903425855988,0.4705434,20195.407470703125,24158.115,2.412895488274124,0.86989546
0.0,82.0,29.131819,17.466667,723.4923,-0.2923308241852127,0.925495211327979,0.8803452,22.49166488647461,26.494446,2.885154111140099,0.09090909090909091,99.75452,30058.96,13504.66,13792.413,95773180.0,-0.8877642853847125,0.26311480652856417,0.7246667,11409.377197265625,13504.66,2.1221974585179773,0.4414112
0.0,130.01666,47.121212,32.65,1837.9084,-0.7450790778309906,0.7533242659961319,0.86745936,60.40833377838135,43.146294,2.9020724880792526,0.09090909090909091,2974.5308,54434.01,18704.668,15903.51,295463700.0,0.33137887774566677,1.2514948429009563,0.9189716,12192.484619140625,18704.666,2.0381106102269557,0.6337111
0.0,211.95,60.45606,22.933332,4399.59,0.3289607439174036,1.0938919979321378,1.0460922,76.8916654586792,50.340744,2.6818834996464487,0.09090909090909091,11709.592,69898.01,40246.33,41220.69,413317400.0,-1.383684297855492,0.006977202646432514,0.5051444,30963.8359375,40246.33,2.3855478247962534,0.84738284
0.28333333,131.95,34.128784,13.616667,2080.0042,0.11288688983031481,1.3064497980671435,1.2741334,34.65833365917206,27.020372,2.4601058938756,0.0,52.80053,118905.02,44272.582,30650.182,2073409200.0,-1.3473949803898548,0.4594559627546929,1.028508,73647.74621582031,44272.58,1.69236657577721,0.18564762
0.36666667,122.55,33.60606,8.616667,1855.2542,-0.33857400663676884,1.0859308174862894,1.2220465,49.61666774749756,27.416666,2.4692389374501946,0.0,10451.514,28100.84,18931.334,19364.707,45385436.0,-1.6781589591503847,0.011839568951880774,0.35585827,11547.042724609375,18931.336,2.4910334515957855,0.933273
2.3,164.98334,80.278786,105.0,4555.5654,-1.7294314574601843,0.013113784264405804,0.8016301,122.60833406448364,79.53148,2.893367956756431,0.0,40034.58,116844.86,70438.47,66533.87,701677000.0,-0.9188405504560593,0.5242342202409914,0.37606135,35964.4599609375,70438.47,2.4853157808622783,0.9321169
0.0,153.38333,63.14696,42.283333,3120.2046,-1.2772455241416918,0.42741513378958684,0.84341776,88.27499866485596,60.13704,2.8798497691452147,0.09090909090909091,8843.7295,108252.77,53847.58,47177.7,1286640300.0,-1.3881175513614346,0.28977791812275777,0.66613525,57325.90966796875,53847.58,2.241893431354161,0.7354435
