minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.96666664,148.73334,25.707579,10.0,1821.4703,4.635291905532079,2.4430258305470773,1.5829002,17.500000715255737,14.787038,2.3125997510613474,0.0,7467.6445,35931.984,13916.573,10138.624,97994890.0,1.1249002991976722,1.7443608009524474,0.71132714,1125.172607421875,13916.574,2.3026692869021073,0.8476544
2.0833333,120.05,33.522724,12.65,1455.2965,0.24488324785343218,1.1693501901243895,1.0850259,51.14166760444641,27.401852,2.6846650663208784,0.0,303.00525,45695.883,13156.655,7906.8027,237982660.0,0.439530218210074,1.3764060856929332,1.1725386,11228.36376953125,13156.653,1.7204456738217542,0.40541682
0.5833333,178.11667,46.118183,17.783333,3332.0645,0.3443952592380115,1.1956726276558054,1.1934059,74.92499935626984,36.511112,2.48739157524546,0.0,4351.0117,108417.81,39708.55,24891.988,1254300300.0,-0.3931839388603806,0.9912103879445886,0.89190114,37194.05859375,39708.55,2.0485020374907066,0.6323795
0.9166667,85.48333,25.483332,10.866667,968.31036,-0.28487677830599045,1.166768872354459,1.1642728,28.71666717529297,21.546295,2.5967150080123016,0.0,1988.6395,23317.996,8917.659,6521.941,57595650.0,-0.5663275059506545,0.8647077738477137,0.8510282,9563.873107910156,8917.659,2.086631848730214,0.6679198
2.6666667,111.23333,24.503029,9.816667,1099.9742,2.2828296297369493,1.8356838308471735,1.290551,20.7416672706604,17.292593,2.5550019317572397,0.0,2958.2734,22602.555,9094.897,6941.0234,40721764.0,0.5140842371739343,1.383717369894213,0.70164186,3578.4248046875,9094.897,2.2834625896765877,0.8164464
0.3,140.2,40.245453,16.45,1964.8206,0.38965312352181547,1.2577991432984625,1.0501426,43.14999866485596,33.577778,2.742588047976069,0.0,9791.746,57225.36,27059.803,18062.03,296841900.0,-1.060641458350049,0.7702036754936575,0.63670456,21954.728515625,27059.803,2.3120562202179267,0.82419384
2.5,132.21666,31.43788,14.016666,1661.1188,1.3337045060874297,1.55117817386454,1.2360919,41.033331632614136,23.455557,2.5489165730193366,0.0,12.853492,28115.547,10561.511,3740.663,134775520.0,-1.4626784252923573,0.6791380682540248,1.0992069,17868.529174804688,10561.51,1.6980231716674998,0.24132608
0.9,206.88333,54.886364,9.9,5872.202,-0.18026655487853294,1.184833958928657,1.3311889,76.89166808128357,43.996296,2.307044796110721,0.0,5240.3477,158269.36,48838.844,12912.749,3458685000.0,-0.7702675250651962,0.9529355783601777,1.2041764,71982.50280761719,48838.844,1.6072632015287815,0.40524432
6.1833334,177.35,60.4197,19.266666,4421.498,-1.2110459728448133,0.7295340651728465,1.0493245,108.00000047683716,53.453705,2.683109276737516,0.0,1011.0221,153070.95,47887.67,6252.0713,3960244000.0,-1.2766506080333528,0.7835527008704046,1.3141267,87411.64611816406,47887.676,1.337128337245429,0.22775161
0.9166667,98.4,32.00606,13.466666,1128.8992,-0.8129932227675636,0.8237684702906342,1.0009192,51.674999475479126,28.083334,2.756587987924753,0.0,4020.7266,46706.98,16687.648,12570.121,200154830.0,0.5285957160740522,1.4030312618370027,0.8477892,8771.209716796875,16687.648,2.150393879123657,0.73728067
