minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.96666664,395.65,131.48264,105.7,16655.848,-0.9206544824675946,0.6384630247909431,0.9608891,212.06250643730164,120.14917,3.8607573534079838,0.0,31500.275,415199.0,145556.02,94128.164,12458084000.0,0.3354130784208653,1.3095494334670632,0.7668236,68011.8671875,131411.7,3.339274655149491,0.7810183
2.0833333,432.48334,153.25346,97.98334,20828.34,-1.1559619648528892,0.5310375406995507,0.9218819,247.7958436012268,142.21835,3.9109191892198374,0.0,7758.7705,823504.2,225564.92,66185.42,71449610000.0,-0.18518898206517953,1.162469286191305,1.1850274,291117.9296875,191007.36,2.800678307268942,0.44222218
0.5833333,339.66666,124.17777,99.625,12966.193,-1.0281845037730948,0.5268910578417894,0.8976782,184.895827293396,115.246666,3.9313479764199255,0.0,21773.717,989433.9,337368.88,233032.72,93130900000.0,-0.4460683490147863,0.9710811572549024,0.9045694,379323.5625,306780.78,3.145579882545856,0.6157048
0.9166667,447.58334,128.4604,101.725,14834.28,0.11082804283545311,0.8375849885206043,0.9281587,193.96666288375854,114.235825,3.917219257686244,0.0,79906.945,575922.94,293284.03,243482.05,28415283000.0,-1.2731620823548142,0.38185431981516876,0.57476133,266578.5625,286987.47,3.457803722262932,0.8265152
2.6666667,368.25,102.38611,59.95,11585.226,0.21918588272136796,1.0745474187803885,1.0291283,136.6416676044464,88.28917,3.8343133010113184,0.0,22872.85,188519.95,75315.055,50414.445,2197784800.0,0.33990333297444986,1.245118730507806,0.62245905,29237.98828125,69791.164,3.455589617615724,0.8475058
0.3,1137.3,314.51944,132.05,145578.1,-0.49447490365292124,1.0227800662142674,1.1875689,435.5208225250244,268.47833,3.6050556118969705,0.0,302404.56,7521347.5,2550726.5,1331839.9,5960702000000.0,-0.6075427242785505,0.942143042408096,0.95716065,3889505.1875,2303244.8,3.0855207891421497,0.60164416
1.3166667,349.18332,108.654175,73.15,11938.155,-0.5050315098082314,0.8134062162941105,0.9844201,164.604163646698,96.46999,3.8534921183049353,0.0,68679.664,406040.16,211468.84,195029.72,11258439000.0,-1.0301862479982062,0.24091500504268554,0.50175613,167264.0234375,206761.36,3.510719344280401,0.8597146
0.9,481.03333,166.94861,183.66666,22131.73,-0.9742404776481255,0.4354303016831191,0.87233484,255.99166750907898,156.36166,3.943118469044976,0.0,11602.409,683188.7,238802.31,131204.61,42684903000.0,-0.4687837179368204,0.9388235336300498,0.86516434,276006.875,219058.06,3.1895544705102696,0.63503003
6.1833334,481.31668,190.32085,202.76666,20186.28,-1.0552071217960226,0.114050724155949,0.73080266,282.7958288192749,185.05835,4.111299615393113,0.0,26058.234,1038915.06,274918.28,138211.11,98984610000.0,0.4036027015133081,1.3588743867712674,1.1444062,208881.6328125,228087.64,2.9100981412967832,0.5338587
0.9166667,569.86664,172.02014,84.54167,33375.023,-0.5615750796841144,0.8336016436799962,1.0396563,304.2583372592926,150.07666,3.7806578096298376,0.0,80644.54,1339866.9,482804.0,277304.5,179571430000.0,-0.7823584897023501,0.8142115713335363,0.87770337,674430.734375,441449.12,3.167515925698106,0.64510757
3.5,505.1,150.90556,80.291664,27618.832,-0.6058588722178682,0.969403391139872,1.0780917,218.14999914169312,132.92667,3.779501398285436,0.0,46958.855,979063.3,301578.94,148134.3,84178220000.0,0.13284468541514904,1.2831050027902449,0.96205276,261712.3828125,263136.72,3.1399687765788062,0.67232615
3.95,362.5,121.90625,98.34167,12383.744,-0.7827707699278106,0.5953891777640151,0.89363116,188.4791715145111,111.31167,3.953650342618513,0.0,43532.4,455025.25,173336.4,99094.164,17727627000.0,-0.4666371364416788,0.9617903032222709,0.76813143,200533.2109375,159528.69,3.3121051799314865,0.7538003
0.0,857.31665,144.52292,0.13333334,48419.5,2.665590040920087,1.7216253602369522,1.4904991,212.26250076293945,106.30083,3.1275031300789684,0.4583333333333333,96332.33,848704.2,332891.8,218266.86,56304505000.0,-0.46279931123929563,0.9535335678692601,0.7128013,310166.234375,307505.22,3.364687499571583,0.78421307
1.7166667,361.9,116.9257,102.24167,10565.102,-0.5745003550590875,0.5974694021741611,0.860568,167.3458275794983,108.30418,3.995134277833131,0.0,33581.27,583213.4,226095.58,182514.58,24288856000.0,-0.007899700066059001,1.0292676295376693,0.68930507,131915.734375,211131.64,3.3819081224024763,0.7807062
4.3166666,1775.4,203.70416,63.408333,180233.48,7.483466595943122,2.9535949611822128,2.040216,124.17083239555359,90.58667,2.9712431331580373,0.0,21388.865,1678011.8,329132.2,65227.656,257813460000.0,1.2749662083341873,1.618356255997273,1.5427034,225236.64453125,234483.48,2.3591759688115475,0.30574477
0.0,546.11664,39.997913,0.0,17246.62,8.800380399270589,3.2149663128105486,3.2142005,0.7791666612029076,2.2475,1.2781163291371243,0.7083333333333334,1666.8549,173162.08,33064.13,4406.664,2796038000.0,1.2433563212661598,1.611001917466559,1.5992429,25250.270751953125,23182.252,2.250896723724228,0.26468372
4.5,718.0833,207.14445,120.98333,46241.793,-0.7051541943812314,0.6916021072958194,1.0162541,352.8291611671448,186.4425,3.7824557162619574,0.0,173804.02,1955507.1,666648.6,472764.06,289069760000.0,0.26192849756451997,1.2686077584285198,0.8064999,387655.375,594283.7,3.2981790567605214,0.75658554
4.05,520.23334,226.7729,228.58334,32629.0,-1.362176396451539,0.1632794632428345,0.7797745,335.64583253860474,220.09167,4.056701315119603,0.0,232200.67,2115635.5,947853.56,826844.6,259425650000.0,0.0467771019120633,0.9719373942587679,0.53735983,314377.75,906750.8,3.5049555177193845,0.8660583
9.966666,661.18335,199.37224,120.875,44274.473,-0.6606646006285302,0.8116765725131505,1.0331664,311.10833740234375,175.12582,3.7994004789208664,0.0,252876.34,2112374.5,727911.9,395987.97,362903200000.0,0.045130844690309146,1.2465709294843346,0.8275926,578125.5625,645236.6,3.2816965834671312,0.7547207
5.0,416.36667,154.08751,140.475,19105.438,-1.0110998310617654,0.5098107521457156,0.8781513,195.57083463668823,142.88916,3.9700874124920746,0.0,54548.47,763944.44,282397.44,229120.88,43925440000.0,-0.06238608629415765,1.0643607570380367,0.7421596,195678.984375,259333.95,3.3385131159714705,0.76273084
6.1666665,942.51666,200.38611,86.458336,66445.03,0.9467217399056911,1.3538353072809293,1.259279,306.27917075157166,161.28,3.5551472785124885,0.0,311691.97,2820512.8,1446626.5,1475642.2,436630200000.0,-0.17941460817302435,0.25299022510137625,0.45677304,450024.875,1424903.5,3.5390039550066,0.87114704
6.15,1081.3667,247.2264,97.191666,92556.13,1.1327954941843252,1.411395784810609,1.2046643,320.2375078201294,194.93918,3.647280792336807,0.0,77222.15,4425188.5,1885836.1,2199366.8,1854996100000.0,-0.9699715838525007,0.2736068567915752,0.7222167,1867789.125,1819405.2,3.2652615773853797,0.60445476
6.1666665,1019.05,216.7868,131.35834,66375.25,2.5929885379100295,1.674181618924381,1.1633986,293.1583366394043,169.065,3.7182827978496125,0.0,251818.0,3892374.0,1751270.9,1281772.1,1561527500000.0,-1.2890529434512281,0.340266614666592,0.71354514,2015882.0,1692939.1,3.3073299096476294,0.7011964
